Statement Date,Transaction Date,UXR,Item Description,EDI Address,Party ID,Form Type,Internal Reference #1,Internal Reference #2,Internal Reference #3,Internal Reference #4,Internal Reference #5,User,TDEC Transaction,Import/Export Declaration Charge,TDEC Clothing Levy Charge,TDEC Penalty Charge,Total
2024/08/19,2024/08/19,4A39KJEA009W20)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W20)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,0.2,0.0,0.0,0.2
2024/08/19,2024/08/19,4A39KJEA009W3Z,TDEC TRANSACTION (4A39KJEA009W3Z),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009W3Z)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W3Z)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,31.6,0.0,0.0,31.6
2024/08/19,2024/08/19,4A39KJEA009W4Y,TDEC TRANSACTION (4A39KJEA009W4Y),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009W4Y)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W4Y)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,39.7,0.0,0.0,39.7
2024/08/19,2024/08/19,4A39KJEA009W5X,TDEC TRANSACTION (4A39KJEA009W5X),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009W5X)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W5X)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,35.5,0.0,0.0,35.5
2024/08/19,2024/08/19,4A39KJEA009W6W,TDEC TRANSACTION (4A39KJEA009W6W),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009W6W)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W6W)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,0.2,0.0,0.0,0.2
2024/08/19,2024/08/19,4A39KJEA009W7V,TDEC TRANSACTION (4A39KJEA009W7V),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009W7V)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W7V)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,20.9,0.0,0.0,20.9
2024/08/19,2024/08/19,4A39KJEA009W8U,TDEC TRANSACTION (4A39KJEA009W8U),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009W8U)Form Type -  Export Form 2Ref. # 1 -  HKG0203126,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W8U)Form Type -  Export Form 2Ref. # 1 -  HKG02031263,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/19,2024/08/19,4A39KJEA009W9T,TDEC TRANSACTION (4A39KJEA009W9T),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009W9T)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009W9T)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,0.5,0.0,0.0,0.5
2024/08/19,2024/08/19,4A39KJEA009WAS,TDEC TRANSACTION (4A39KJEA009WAS),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WAS)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WAS)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/19,2024/08/19,4A39KJEA009WBR,TDEC TRANSACTION (4A39KJEA009WBR),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WBR)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WBR)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,2.9,0.0,0.0,2.9
2024/08/19,2024/08/19,4A39KJEA009WCQ,TDEC TRANSACTION (4A39KJEA009WCQ),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WCQ)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WCQ)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,50.4,0.0,0.0,50.4
2024/08/19,2024/08/19,4A39KJEA009WDP,TDEC TRANSACTION (4A39KJEA009WDP),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WDP)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WDP)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/19,2024/08/19,4A39KJEA009WEO,TDEC TRANSACTION (4A39KJEA009WEO),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WEO)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WEO)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,13.9,0.0,0.0,13.9
2024/08/19,2024/08/19,4A39KJEA009WFN,TDEC TRANSACTION (4A39KJEA009WFN),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WFN)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WFN)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,42.6,0.0,0.0,42.6
2024/08/19,2024/08/19,4A39KJEA009WGM,TDEC TRANSACTION (4A39KJEA009WGM),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WGM)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WGM)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,20.6,0.0,0.0,20.6
2024/08/19,2024/08/19,4A39KJEA009WHL,TDEC TRANSACTION (4A39KJEA009WHL),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WHL)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WHL)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,196.1,0.0,0.0,196.1
2024/08/19,2024/08/19,4A39KJEA009WIK,TDEC TRANSACTION (4A39KJEA009WIK),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WIK)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WIK)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,90.1,0.0,0.0,90.1
2024/08/19,2024/08/19,4A39KJEA009WJJ,TDEC TRANSACTION (4A39KJEA009WJJ),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WJJ)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WJJ)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,33.0,0.0,0.0,33.0
2024/08/19,2024/08/19,4A39KJEA009WKI,TDEC TRANSACTION (4A39KJEA009WKI),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WKI)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WKI)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,12.1,0.0,0.0,12.1
2024/08/19,2024/08/19,4A39KJEA009WLH,TDEC TRANSACTION (4A39KJEA009WLH),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WLH)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WLH)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,65.4,0.0,0.0,65.4
2024/08/19,2024/08/19,4A39KJEA009WMG,TDEC TRANSACTION (4A39KJEA009WMG),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WMG)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WMG)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,38.6,0.0,0.0,38.6
2024/08/19,2024/08/19,4A39KJEA009WOE,TDEC TRANSACTION (4A39KJEA009WOE),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WOE)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WOE)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,12.1,0.0,0.0,12.1
2024/08/19,2024/08/19,4A39KJEA009WNF,TDEC TRANSACTION (4A39KJEA009WNF),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WNF)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WNF)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,58.9,0.0,0.0,58.9
2024/08/19,2024/08/19,4A39KJEA009WPD,TDEC TRANSACTION (4A39KJEA009WPD),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WPD)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WPD)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,56.5,0.0,0.0,56.5
2024/08/19,2024/08/19,4A39KJEA009WQC,TDEC TRANSACTION (4A39KJEA009WQC),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WQC)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WQC)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,159.5,0.0,0.0,159.5
2024/08/19,2024/08/19,4A39KJEA009WRB,TDEC TRANSACTION (4A39KJEA009WRB),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WRB)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WRB)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,25.1,0.0,0.0,25.1
2024/08/19,2024/08/19,4A39KJEA009WSA,TDEC TRANSACTION (4A39KJEA009WSA),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WSA)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WSA)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/19,2024/08/19,4A39KJEA009WT9,TDEC TRANSACTION (4A39KJEA009WT9),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WT9)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WT9)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,106.6,0.0,0.0,106.6
2024/08/19,2024/08/19,4A39KJEA009WU8,TDEC TRANSACTION (4A39KJEA009WU8),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WU8)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WU8)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,0.2,0.0,0.0,0.2
2024/08/19,2024/08/19,4A39KJEA009WV7,TDEC TRANSACTION (4A39KJEA009WV7),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WV7)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WV7)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/19,2024/08/19,4A39KJEA009WW6,TDEC TRANSACTION (4A39KJEA009WW6),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WW6)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WW6)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,47.2,0.0,0.0,47.2
2024/08/19,2024/08/19,4A39KJEA009WX5,TDEC TRANSACTION (4A39KJEA009WX5),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WX5)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WX5)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,22.7,0.0,0.0,22.7
2024/08/19,2024/08/19,4A39KJEA009WY4,TDEC TRANSACTION (4A39KJEA009WY4),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WY4)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WY4)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,0.2,0.0,0.0,0.2
2024/08/19,2024/08/19,4A39KJEA009WZ3,TDEC TRANSACTION (4A39KJEA009WZ3),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009WZ3)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009WZ3)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,67.1,0.0,0.0,67.1
2024/08/19,2024/08/19,4A39KJEA009X0V,TDEC TRANSACTION (4A39KJEA009X0V),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009X0V)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X0V)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,95.6,0.0,0.0,95.6
2024/08/19,2024/08/19,4A39KJEA009X1U,TDEC TRANSACTION (4A39KJEA009X1U),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009X1U)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X1U)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,0.2,0.0,0.0,0.2
2024/08/19,2024/08/19,4A39KJEA009X2T,TDEC TRANSACTION (4A39KJEA009X2T),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009X2T)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X2T)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,25.9,0.0,0.0,25.9
2024/08/19,2024/08/19,4A39KJEA009X3S,TDEC TRANSACTION (4A39KJEA009X3S),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009X3S)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X3S)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,175.5,0.0,0.0,175.5
2024/08/19,2024/08/19,4A39KJEA009X4R,TDEC TRANSACTION (4A39KJEA009X4R),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/19,2024/08/19,4A39KJEA009X4R)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X4R)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,4.2,0.0,0.0,4.2
2024/08/20,2024/08/20,4A39KJEA009X5Q,TDEC TRANSACTION (4A39KJEA009X5Q),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009X5Q)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X5Q)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,4.5,0.0,0.0,4.5
2024/08/20,2024/08/20,4A39KJEA009X6P,TDEC TRANSACTION (4A39KJEA009X6P),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009X6P)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X6P)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,68.2,0.0,0.0,68.2
2024/08/20,2024/08/20,4A39KJEA009X7O,TDEC TRANSACTION (4A39KJEA009X7O),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009X7O)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X7O)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,3.4,0.0,0.0,3.4
2024/08/20,2024/08/20,4A39KJEA009X8N,TDEC TRANSACTION (4A39KJEA009X8N),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009X8N)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X8N)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,40.1,0.0,0.0,40.1
2024/08/20,2024/08/20,4A39KJEA009X9M,TDEC TRANSACTION (4A39KJEA009X9M),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009X9M)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009X9M)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,0.2,0.0,0.0,0.2
2024/08/20,2024/08/20,4A39KJEA009XAL,TDEC TRANSACTION (4A39KJEA009XAL),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XAL)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XAL)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,15.0,0.0,0.0,15.0
2024/08/20,2024/08/20,4A39KJEA009XBK,TDEC TRANSACTION (4A39KJEA009XBK),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XBK)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XBK)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,48.5,0.0,0.0,48.5
2024/08/20,2024/08/20,4A39KJEA009XCJ,TDEC TRANSACTION (4A39KJEA009XCJ),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XCJ)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XCJ)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,9.5,0.0,0.0,9.5
2024/08/20,2024/08/20,4A39KJEA009XDI,TDEC TRANSACTION (4A39KJEA009XDI),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XDI)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XDI)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,1.5,0.0,0.0,1.5
2024/08/20,2024/08/20,4A39KJEA009XEH,TDEC TRANSACTION (4A39KJEA009XEH),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XEH)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XEH)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,123.9,0.0,0.0,123.9
2024/08/20,2024/08/20,4A39KJEA009XFG,TDEC TRANSACTION (4A39KJEA009XFG),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XFG)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XFG)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,2.5,0.0,0.0,2.5
2024/08/20,2024/08/20,4A39KJEA009XGF,TDEC TRANSACTION (4A39KJEA009XGF),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XGF)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XGF)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/20,2024/08/20,4A39KJEA009XHE,TDEC TRANSACTION (4A39KJEA009XHE),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XHE)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XHE)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,13.2,0.0,0.0,13.2
2024/08/20,2024/08/20,4A39KJEA009XID,TDEC TRANSACTION (4A39KJEA009XID),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XID)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XID)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,52.5,0.0,0.0,52.5
2024/08/20,2024/08/20,4A39KJEA009XJC,TDEC TRANSACTION (4A39KJEA009XJC),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XJC)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XJC)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/20,2024/08/20,4A39KJEA009XKB,TDEC TRANSACTION (4A39KJEA009XKB),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XKB)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XKB)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/20,2024/08/20,4A39KJEA009XLA,TDEC TRANSACTION (4A39KJEA009XLA),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XLA)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XLA)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,69.1,0.0,0.0,69.1
2024/08/20,2024/08/20,4A39KJEA009XM9,TDEC TRANSACTION (4A39KJEA009XM9),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XM9)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XM9)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/20,2024/08/20,4A39KJEA009XN8,TDEC TRANSACTION (4A39KJEA009XN8),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XN8)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XN8)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,200.0,0.0,0.0,200.0
2024/08/20,2024/08/20,4A39KJEA009XO7,TDEC TRANSACTION (4A39KJEA009XO7),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
2024/08/20,2024/08/20,4A39KJEA009XO7)Form Type -  Export Form ,IMPORT/EXPORT DECLARATION CHARGE (4A39KJEA009XO7)Form Type -  Export Form 2,39958258001.TL,39958258001.TL,,,,,,,tmka92634,0.0,6.9,0.0,0.0,6.9
2024/08/20,2024/08/20,4A39KJEA009XP6,TDEC TRANSACTION (4A39KJEA009XP6),39958258001.TL,39958258001.TL,,,,,,,tmka92634,16.6,0.0,0.0,0.0,16.6
